"detail_url","Crop Name","National Code","Variety Name","Original Name","Outstanding Characteristics","Agroecological Zones","Origin/Source","Developing Institute","Breeder(s)/Collaborators","Potential Yield (t/ha)","Year of Release","Year of Registration","Summary Yield (t/ha)"
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=162&cropid=7&task=view","Maize","NGZM-91-12","NARZH-4","8522-13","High yielding 6t/ha,resistant to streak and striga, semi-dent graint texture.","Forest and savanna ecological zones","IITA, Ibadan","IITA, Ibadan","S. K. Kim, Y. Efron, J. M. Fajemisin & Z. T. Dabrowski",6,1984,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=163&cropid=7&task=view","Maize","NGZM-91-13","NARZH-6","8341-5","High yielding 6t/ha,resistant to streak and striga, semi-dent graint texture.",NA,"IITA, Ibadan","IITA, Ibadan","S. K. Kim, Y. Efron, J. M. Fajemisin & Z. T. Dabrowski",6,1984,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=172&cropid=7&task=view","Maize","NGZM-91-22","NARZH-5","8341-5","High yielding, resistant to streak and weevil, flint grain texture.",NA,"IITA, Ibadan","IITA, Ibadan","S. K. Kim, Y. Efron, J. M. Fajemisin & Z. T. Dabrowski",NA,1984,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=190&cropid=7&task=view","Maize","NGZM-91-40","NARZO-26","DMR-ESRW","Resistance to downy mildew streak, rust and blight.","Forest / Savanna ecologies","NCRI/IITA, Ibadan","NCRI/IITA, Ibadan","Dr. Fajemisin",NA,1984,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=191&cropid=7&task=view","Maize","NGZM-91-41","NARZO-27","DMR-ESRY","Resistance to downy mildew streak, rust and blight.","Forest / Savanna ecologies","NCRI/IITA, Ibadan","NCRI/IITA, Ibadan","Maize team",NA,1984,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=330&cropid=9&task=view","Rice","NGOS-91-29","FARO-29","BG90/2","Medium grain type. (3-4t/ha)","Forest Transition/Derived Savanna, Humid Forest","Nigeria (NCRI)","FDAR (NCRI)",NA,4,1984,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=420&cropid=12&task=view","Sorghum","NGSB-91-27","SAMSORG-7","KSV -13 (L.2007/79)","Early maturity (90-110 days). (1.8-3t/ha)","Sudan and Sahel Savanna Zones","I.A.R, Samaru, Zaria","I.A.R. Samaru, Zaria","T. Obilana, El Rouby",3,1984,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=421&cropid=12&task=view","Sorghum","NGSB-91-28","SAMSORG-8","KSV -14 (L.2024/79)","Early maturity (90-110 days). (1.8-3t/ha)","Sudan and Sahel Savanna Zones","I.A.R, Samaru, Zaria","I.A.R. Samaru, Zaria","T. Obilana, El Rouby",3,1984,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=422&cropid=12&task=view","Sorghum","NGSB-91-29","SAMSORG-9","KSV -15 (L.2281/79)","Early maturity (90-110 days). (1.8-3.5t/ha)","Sudan and Sahel Savanna Zones","I.A.R, Samaru, Zaria","I.A.R. Samaru, Zaria","T. Obilana, El Rouby",3.5,1984,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=448&cropid=13&task=view","Sugarcane","NGSO - 96-4","CO - 62175","CO - 62175","Good Juice quality",NA,"Coinbato India","13 Breeding Institute Coinbatore, India",NA,NA,1984,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=449&cropid=13&task=view","Sugarcane","NGSO - 96-5","CO - 997","CO - 997","Early maturing and tillering",NA,"Coinbato India","13 Breeding Institute Coinbatore, India",NA,NA,1984,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=450&cropid=13&task=view","Sugarcane","NGSO - 96-6","B-61208","B-61208","Good ratooner and tillering habits, resistant to major pests/diseases",NA,"Barbados","West India, Central 13 Breeding Station Barbados",NA,NA,1984,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=452&cropid=13&task=view","Sugarcane","NGSO - 96-8","B 51129","B 51129","Good tillering habit",NA,"Barbados","WICSBS, Barbados Intro to Nigeria by SSCL",NA,NA,1984,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=453&cropid=13&task=view","Sugarcane","NGSO - 96-9","B 63349","B 63349","Broad, spreading, non hairy leaves. Good juice quality.",NA,"Barbados","WICSBS, Barbados Intro to Nigeria by SSCL",NA,NA,1984,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=454&cropid=13&task=view","Sugarcane","NGSO - 97-10","ILS-001","USRI 85/46","Vigorous tillering habit, fairly good ratooner.",NA,"Ilorin Nigeria","USRI, Ilorin, Nigeria","M.A. Manhalay, G. Olaoye & S.B. Agbana",NA,1984,1997,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=455&cropid=13&task=view","Sugarcane","NGSO - 97-11","ILS-002","USRI 86/04","Vigorous ratooning ability, tolerant to moisture stress.",NA,"Ilorin Nigeria","USRI, Ilorin, Nigeria","M.A. Manhalay, G. Olaoye & S.B. Agbana",NA,1984,1997,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=456&cropid=13&task=view","Sugarcane","NGSO - 97-12","NCS 001","BD83-019","Non flowering, good ratooning habit",NA,"Badeggi Nigeria","NCRI, Badeggi, Nigeria","A.O. Obajimi, S. Agboire & S.B. Agbana",NA,1984,1997,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=457&cropid=13&task=view","Sugarcane","NGSO - 97-13","NCS 002","BD83-025","Good ratooning habit. Good juice quality",NA,"Badeggi Nigeria","NCRI, Badeggi, Nigeria","A.O. Obajimi, S.Agboire & S.B. Agbana",NA,1984,1997,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=523&cropid=17&task=view","Amaranthus","NGAC-00-5","Tete (Opopo)","NHAD 35","Tall soft green leaves with profuse branching habit, suitable for repeated cuttings.",NA,"Ibadan","NIHORT","Dr.O.A. Denton & Dr. Prem Nath",NA,1984,2000,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=527&cropid=18&task=view","Sokoyokoto","NGCA-00-1","Sokoyokoto (soko-funfun)","NHCA 1","Narrow lancolate leaves with good cooking qualities and woody stem with white colour",NA,"Abeokuta","NIHORT","NIHORT",NA,1984,2000,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=543&cropid=22&task=view","Pepper","NGCF-00-4","Ata Rodo","NACa(R) 142B","Erect, green stem colour, fruit declining, low pungency.",NA,"Oyo","NIHORT","Dr. Denton, Dr. Badra, Miss Dinakin",NA,1984,2000,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=569&cropid=28&task=view","Oil Palm","NGEG-00-1","EWS-NIFOR4","Tenera","Slow stem increament and early maturing.","Humid Forest, Forest Transition/Derived Savanna","NIFOR Benin City","NIFOR Benin City","Spamaaij, L.D., Menendez, T.G. Blaak, Obasola, C.O., Mekako, H.U., Otedoh, M.O., Akpan, E.E.J., Obisesan, I., Okwuagwu, C.O., Okolo, E.C., Oboh, B.C.D. Ataga",NA,1984,2000,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=95&cropid=4&task=view","Soybean","NGGM-91-2","M-351","M-351","Good nodulation, productive on low fertility soil",NA,"Nigeria","I.A.R Samaru, Zaria","Van Reehen, O. Leleji & D.K. Adedzwa",NA,1983,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=96&cropid=4&task=view","Soybean","NGGM-91-3","SAMSOY-1","M-79","High yielding, good nodulation, wider adaptability than existing variety",NA,"Nigeria","I.A.R. Samaru, Zaria","Van Reehen, O. Leleji & D.K. Adedzwa.",NA,1983,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=97&cropid=4&task=view","Soybean","NGGM-91-4","SAMSOY-2","M-216","Fairly resistant to pod shattering, big seeds",NA,"Nigeria","I.A.R. Samaru, Zaria","Van Reehen, O. Leleji & D.K. Adedzwa.",NA,1983,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=292&cropid=8&task=view","Pearl Millet","NGPG-91-3","SAMIL-3","Dwarf Composite","Consideration suitable for mechanization because of short stature and early maturity","Sudan and Sahel Savanna Zones","I.A.R. Samaru Kano station","I.A.R-Samaru Zaria","C.C.Nwasike, R.B. Thakare and S.O. Okiro",NA,1983,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=293&cropid=8&task=view","Pearl Millet","NGP-91-4","SAMIL-4","Maiwa Composite","Strong stem used for fencing where it is grown. (1-2t/ha)","Southern Guinea Savanna, Northern Guinea Savanna and Sudan Savanna Zones","I.A.R. Samaru Kano station","I.A.R-Samaru Zaria","C.C.Nwasike, R.B. Thakare and S.O. Okiro",2,1983,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=294&cropid=8&task=view","Pearl Millet","NGP-91-5","SAMIL-5","Bristle Composte","Advantage over non- bristled type in reducing bird demage. (2.5-3t/ha)","All Savanna Zones","I.A.R. Samaru Kano station","I.A.R-Samaru Zaria","C.C.Nwasike, R.B. Thakare and S.O. Okiro",3,1983,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=542&cropid=22&task=view","Pepper","NGCF-00-3","Ata Wewe","NHCf 378","Erect with profuse fruiting and an upright fruit carriage.",NA,"Zaria","NIHORT","Dr. Denton and Miss Dinakin",NA,1983,2000,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=74&cropid=3&task=view","Cowpea","NGVU-96-15","TVX-3236","TVX-3236","Over the canopy pods, thrips resistance, good palatability, short cooking time",NA,"IITA Ibadan","IITA Ibadan","Dr. K. O. Rachie & Dr. S.R. Singh",NA,1982,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=188&cropid=7&task=view","Maize","NGZM-91-38","NARZO-22","TZESR-W","Resistant to downy mildew, rust and blight.","Forest / Savanna ecologies","I.A.R. & T./IITA Ibadan","IITA Ibadan","S. K. Kim, Y. Efron, J. M. Fajemisin & Z. T. Dabrowski",NA,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=189&cropid=7&task=view","Maize","NGZM-91-39","NARZO-23","TZESR-Y","Resistant to streak, rust and blight.","Forest / Savanna ecologies","I.A.R. & T./IITA Ibadan","IITA Ibadan","S. K. Kim, Y. Efron, J. M. Fajemisin & Z. T. Dabrowski",NA,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=327&cropid=9&task=view","Rice","NGOS-91-26","FARO-26","TOS-78","Medium grain type. (2-3t/ha)","Forest Transition/Derived Savanna, Humid Forest","Nigeria (NCRI)","FDAR (NCRI)",NA,3,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=328&cropid=9&task=view","Rice","NGOS-91-27","FARO-27","TOS-103","Medium grain type. (2.5-3.5t/ha)","Forest Transition/Derived Savanna, Humid Forest","Nigeria (NCRI)","FDAR (NCRI)",NA,3.5,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=329&cropid=9&task=view","Rice","NGOS-91-28","FARO-28","FAROX-188A","Medium grain type. (2.5-3.5t/ha)","Forest Transition/Derived Savanna, Humid Forest","Nigeria (NCRI)","FDAR (NCRI)",NA,3.5,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=412&cropid=12&task=view","Sorghum","NGSB-91-19","SAMSORG-5","KVS - 11 (E7A3143)","Very early maturity; dwarf sorghum variety.","Sudan and Sahel Savanna Zones","I.A.R, Samaru, Zaria","I.A.R. Samaru, Zaria","T. Obilana, El Rouby",NA,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=413&cropid=12&task=view","Sorghum","NGSB-91-20","SAMSORG-6","KSV -12 (137/63)","Early maturity (90 -110 days). (1.8-3t/ha)","Sudan and Sahel Savanna Zones","I.A.R, Samaru, Zaria","I.A.R. Samaru, Zaria","T. Obilana, El Rouby",3,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=414&cropid=12&task=view","Sorghum","NGSB-91-21","SAMSORG-13","KVS -7 (KL.538)","Short, semi-dwarf medium season variety.","Northern Guinea Savanna and Southern Sudan Savanna","I.A.R, Samaru, Zaria","I.A.R. Samaru, Zaria","T. Obilana, El Rouby",NA,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=415&cropid=12&task=view","Sorghum","NGSB-91-22","SAMSORG-14","KSV -8 (A.9025)","Tolerant to striga. (1.5-3t/ha)","Northern Guinea Savanna and Southern Sudan Savanna","I.A.R, Samaru, Zaria","I.A.R. Samaru, Zaria","T. Obilana, El Rouby",3,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=416&cropid=12&task=view","Sorghum","NGSB-91-23","SAMSORG-23","SSV-9 (L.243)","High yielding, tolerant to striga. (1.8-3t/ha)","Northern Guinea Savanna","I.A.R, Samaru, Zaria","I.A.R. Samaru, Zaria","T. Obilana, El Rouby",3,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=417&cropid=12&task=view","Sorghum","NGSB-91-24","SAMSORG-24","SSV -10 (L.533)","Good for brewing, striga tolerant, high yielding. (1.8-3t/ha)","Northern Guinea Savanna and Southern Sudan Savanna","I.A.R, Samaru, Zaria","I.A.R. Samaru, Zaria","T. Obilana, El Rouby",3,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=418&cropid=12&task=view","Sorghum","NGSB-91-25","SAMSORG-25","SSV-11 (L.3800)","High yielding, tolerant to striga. (1.8-3.5t/ha)","Southern Guinea Savanna","I.A.R, Samaru, Zaria","I.A.R. Samaru, Zaria","T. Obilana, El Rouby",3.5,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=419&cropid=12&task=view","Sorghum","NGSB-91-26","SAMSORG-26","SSV -12 (L.3804)","High yielding 1,800-3, 500kg/ha. (1.8-3.5t/ha)","Southern Guinea Savanna","I.A.R, Samaru, Zaria","I.A.R. Samaru, Zaria","T. Obilana, El Rouby",3.5,1982,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=423&cropid=12&task=view","Sorghum","NGSB-96-30","SAMSORG-41","ICSV - 111","Hard grains with good local food quality, high yield and drought tolerant",NA,"ICRISAT, Kano","ICRISAT, Kano & IAR, Samaru","D.S.Murty, S.C. Gupta, C.C. Nwasike, D.A.Aba & F.A. Showemimo",NA,1982,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=424&cropid=12&task=view","Sorghum","NGSB-96-31","SAMSORG-40","ICSV - 400","Non lodging, drought tolerant, and non scent variety with good response to fertilizers, grains have good food and malting quality.",NA,"ICRISAT, Kano","ICRISAT, Kano & IAR, Samaru","D.S.Murty, S.C. Gupta, C.C. Nwasike, D.A. Aba & F.A. Showemimo",NA,1982,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=425&cropid=12&task=view","Sorghum","NGSB-96-32","SAMSORG-38","NR-71176nr-71176","High yielding, early maturing",NA,"SUDAN ZONE ICRISAT-LINE","IAR, Samaru, Zaria","C.C. Nwasike, D.A. Aba, D.S. Murty, S.C. Gupta & F.A. Showemimo",NA,1982,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=426&cropid=12&task=view","Sorghum","NGSB-96-33","SAMSORG-39","NR-71182","High yielding, early maturing",NA,"SUDAN ZONE ICRISAT-LINE","IAR, Samaru, Zaria","C.C. Nwasike, D.A. Aba, D.S. Murty & F.A. Showemimo",NA,1982,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=427&cropid=12&task=view","Sorghum","NGSB-96-34","SAMSORG-H1","NSSH-91001","High yielding, early maturity",NA,"IAR, Samaru Zaria","IAR, Samaru, Zaria","C.C. Nwasike, D.A. Aba, D.S. Murty, S.C. Gupta & F.A. Showemimo",NA,1982,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=428&cropid=12&task=view","Sorghum","NGSB-96-35","SAMSORG-H2","NSSH-91002","High yielding, early maturing",NA,"IAR, Samaru Zaria","IAR, Samaru, Zaria","C.C. Nwasike, D.A. Aba, D.S. Murty, S.C. Gupta & F.A. Showemimo",NA,1982,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=429&cropid=12&task=view","Sorghum","NGSB-96-36","SAMSORG-H3","ICSV-89002-NG","Stable, high yielding, drought tolerant and good grains hybrid with good malting property.",NA,"ICRISA, Kano","ICRISAT, Kano & IAR, Samaru","C.C. Nwasike, D.A. Aba, D.S. Murty, S.C. Gupta & F.A. Showemimo",NA,1982,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=430&cropid=12&task=view","Sorghum","NGSB-96-37","SAMSORG-H4","ICSV-89009-NG","Stable, high yielding, drought tolerant and good grains hybrid",NA,"ICRISA, Kano","ICRISAT, Kano & IAR, Samaru","C.C. Nwasike, D.A. Aba, D.S. Murty, S.C. Gupta & F.A. Showemimo",NA,1982,1996,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=531&cropid=19&task=view","Corchorus","NGCO-00-2","NHC 06","Amungbadu","Good draw property, deep green and shining leaves. Tolerant to rootknot nematode.",NA,"Abeokuta","NIHORT","Dr. O.A. Denton and Miss Dinakin",NA,1982,2000,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=532&cropid=19&task=view","Corchorus","NGCO-00-3","NHC 09","Oniyaya","Shining deeply serrated leaves. Suitable for uprooting and cutting.",NA,"Abeokuta","NIHORT","Dr. O.A. Denton and Miss Dinakin",NA,1982,2000,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=540&cropid=22&task=view","Pepper","NGCF-00-1","Ata Sombo","NHCf 371","Upright fruit bearing profile.",NA,"Ogbomoso","NIHORT","Dr. Denton, Dr. Nath, Miss Dinakin",NA,1982,2000,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=544&cropid=22&task=view","Pepper","NGCF-00-5","Ata Rodo","NACa(R) 429","Prolific flowering and fruiting, disease tolerant.",NA,"Ibadan","NIHORT","Dr. Denton, Dr. Nath, Miss Dinakin",NA,1982,2000,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=563&cropid=25&task=view","Cashew","NGAO-99-1","G Series","G. Series","High yielding with intensive and extensive branching habit.","Forest Transition/Derived Savanna","Eruwa and Iwo","CRIN","J.M. Sanwo, M. Faluyi and Badaru.K",NA,1982,1999,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=564&cropid=26&task=view","Kola","NGCN-99-1","AC58",NA,"Self compatibility with red bean / nut colour and two cotyledons.","Forest Transition/Derived Savanna","Agege Ibadan","CRIN Ibadan","Russel T. and Van Eijnatten",NA,1982,1999,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=565&cropid=26&task=view","Kola","NGCN-99-2","AA231",NA,"General combining ability and homozygous for red nuts.","Forest Transition/Derived Savanna","Agege Ibadan","CRIN Ibadan","T.A Russel and Van Eijnatten",NA,1982,1999,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=566&cropid=26&task=view","Kola","NGCN-99-3","AD44",NA,"Self compatible, high yielding. High general combining ability, red and white nut.","Forest Transition/Derived Savanna","Agege Ibadan","CRIN Ibadan","Van Eijnatten",NA,1982,1999,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=155&cropid=7&task=view","Maize","NGZM-91-5","NARZO-20","TZSR-W","High yielding, and widely adapted, streak resistant","Forest and savanna ecological zones","NCRI/IITA, Ibadan","NCRI/IITA, Ibadan","S. K. Kim, Y. Efron, J. M. Fajemisin, Z. T. Dabrowski & I. Buddenhagen",NA,1981,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=156&cropid=7&task=view","Maize","NGZM-91-6","NARZO-21","TZSR-Y","High yielding, and widely adapted, streak resistant","Forest and savanna ecological zones","NCRI/IITA, Ibadan","NCRI/IITA, Ibadan","S. K. Kim, Y. Efron, J. M. Fajemisin, Z. T. Dabrowski & I. Buddenhagen",NA,1981,1991,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=530&cropid=19&task=view","Corchorus","NGCO-00-1","NHC 03","Ewedu Eti Ehoro","Good draw property, deep green and shining leaves. Tolerant to rootknot nematode.",NA,"Ilorin","NIHORT","Dr. O.A. Denton and Miss Dinakin",NA,1981,2000,NA
"https://www.seedportal.org.ng/variety.php?keyword=&category=&varid=541&cropid=22&task=view","Pepper","NGCF-00-2","Ata Sombo","NHCf 387","Profuse fruit setting with an upright plants shape.",NA,"Kano","NIHORT","Dr. Denton, Dr.Badra, Miss Dinakin",NA,1981,2000,NA
